County,District code,District name,LA Classification,Middle SOA code,Middle SOA name,Morphology & Context combined name (MSOA),Lower SOA code,Lower SOA name,Combined Morphology & Context (LSOA),COA code,Combined Morphology & Context (COA),Ward code,Ward name,Combined Morphology & Context (ward)
Lancashire,30UH,Lancaster,Significant Rural,E02005229,Lancaster 009,Urban > 10K - Less Sparse,E01025110,Lancaster 009A,Urban > 10K - Less Sparse,30UHGQ0021,Urban >10K - Less Sparse,30UHGQ,Harbour,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005229,Lancaster 009,Urban > 10K - Less Sparse,E01025116,Lancaster 009B,Urban > 10K - Less Sparse,30UHGR0002,Urban >10K - Less Sparse,30UHGR,Heysham Central,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005229,Lancaster 009,Urban > 10K - Less Sparse,E01025116,Lancaster 009B,Urban > 10K - Less Sparse,30UHGR0003,Urban >10K - Less Sparse,30UHGR,Heysham Central,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005229,Lancaster 009,Urban > 10K - Less Sparse,E01025116,Lancaster 009B,Urban > 10K - Less Sparse,30UHGR0004,Urban >10K - Less Sparse,30UHGR,Heysham Central,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005229,Lancaster 009,Urban > 10K - Less Sparse,E01025116,Lancaster 009B,Urban > 10K - Less Sparse,30UHGR0005,Urban >10K - Less Sparse,30UHGR,Heysham Central,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005229,Lancaster 009,Urban > 10K - Less Sparse,E01025116,Lancaster 009B,Urban > 10K - Less Sparse,30UHGR0006,Urban >10K - Less Sparse,30UHGR,Heysham Central,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005229,Lancaster 009,Urban > 10K - Less Sparse,E01025117,Lancaster 009C,Urban > 10K - Less Sparse,30UHGS0002,Urban >10K - Less Sparse,30UHGS,Heysham North,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005229,Lancaster 009,Urban > 10K - Less Sparse,E01025117,Lancaster 009C,Urban > 10K - Less Sparse,30UHGS0006,Urban >10K - Less Sparse,30UHGS,Heysham North,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005229,Lancaster 009,Urban > 10K - Less Sparse,E01025117,Lancaster 009C,Urban > 10K - Less Sparse,30UHGS0016,Urban >10K - Less Sparse,30UHGS,Heysham North,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005229,Lancaster 009,Urban > 10K - Less Sparse,E01025117,Lancaster 009C,Urban > 10K - Less Sparse,30UHGS0017,Urban >10K - Less Sparse,30UHGS,Heysham North,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005229,Lancaster 009,Urban > 10K - Less Sparse,E01025117,Lancaster 009C,Urban > 10K - Less Sparse,30UHGS0018,Urban >10K - Less Sparse,30UHGS,Heysham North,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005229,Lancaster 009,Urban > 10K - Less Sparse,E01025117,Lancaster 009C,Urban > 10K - Less Sparse,30UHGS0019,Urban >10K - Less Sparse,30UHGS,Heysham North,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005229,Lancaster 009,Urban > 10K - Less Sparse,E01025120,Lancaster 009D,Urban > 10K - Less Sparse,30UHGS0001,Urban >10K - Less Sparse,30UHGS,Heysham North,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005229,Lancaster 009,Urban > 10K - Less Sparse,E01025120,Lancaster 009D,Urban > 10K - Less Sparse,30UHGS0007,Urban >10K - Less Sparse,30UHGS,Heysham North,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005229,Lancaster 009,Urban > 10K - Less Sparse,E01025120,Lancaster 009D,Urban > 10K - Less Sparse,30UHGS0009,Urban >10K - Less Sparse,30UHGS,Heysham North,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005229,Lancaster 009,Urban > 10K - Less Sparse,E01025120,Lancaster 009D,Urban > 10K - Less Sparse,30UHGS0010,Urban >10K - Less Sparse,30UHGS,Heysham North,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005229,Lancaster 009,Urban > 10K - Less Sparse,E01025120,Lancaster 009D,Urban > 10K - Less Sparse,30UHGS0011,Urban >10K - Less Sparse,30UHGS,Heysham North,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005230,Lancaster 010,Urban > 10K - Less Sparse,E01025170,Lancaster 010A,Urban > 10K - Less Sparse,30UHHL0002,Urban >10K - Less Sparse,30UHHL,Westgate,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005230,Lancaster 010,Urban > 10K - Less Sparse,E01025170,Lancaster 010A,Urban > 10K - Less Sparse,30UHHL0005,Urban >10K - Less Sparse,30UHHL,Westgate,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005230,Lancaster 010,Urban > 10K - Less Sparse,E01025170,Lancaster 010A,Urban > 10K - Less Sparse,30UHHL0006,Urban >10K - Less Sparse,30UHHL,Westgate,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005230,Lancaster 010,Urban > 10K - Less Sparse,E01025170,Lancaster 010A,Urban > 10K - Less Sparse,30UHHL0009,Urban >10K - Less Sparse,30UHHL,Westgate,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005230,Lancaster 010,Urban > 10K - Less Sparse,E01025170,Lancaster 010A,Urban > 10K - Less Sparse,30UHHL0010,Urban >10K - Less Sparse,30UHHL,Westgate,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005230,Lancaster 010,Urban > 10K - Less Sparse,E01025170,Lancaster 010A,Urban > 10K - Less Sparse,30UHHL0012,Urban >10K - Less Sparse,30UHHL,Westgate,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005230,Lancaster 010,Urban > 10K - Less Sparse,E01025170,Lancaster 010A,Urban > 10K - Less Sparse,30UHHL0013,Urban >10K - Less Sparse,30UHHL,Westgate,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005230,Lancaster 010,Urban > 10K - Less Sparse,E01025171,Lancaster 010B,Urban > 10K - Less Sparse,30UHHL0014,Urban >10K - Less Sparse,30UHHL,Westgate,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005230,Lancaster 010,Urban > 10K - Less Sparse,E01025171,Lancaster 010B,Urban > 10K - Less Sparse,30UHHL0015,Urban >10K - Less Sparse,30UHHL,Westgate,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005230,Lancaster 010,Urban > 10K - Less Sparse,E01025171,Lancaster 010B,Urban > 10K - Less Sparse,30UHHL0016,Urban >10K - Less Sparse,30UHHL,Westgate,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005230,Lancaster 010,Urban > 10K - Less Sparse,E01025171,Lancaster 010B,Urban > 10K - Less Sparse,30UHHL0017,Urban >10K - Less Sparse,30UHHL,Westgate,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005230,Lancaster 010,Urban > 10K - Less Sparse,E01025171,Lancaster 010B,Urban > 10K - Less Sparse,30UHHL0018,Urban >10K - Less Sparse,30UHHL,Westgate,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005230,Lancaster 010,Urban > 10K - Less Sparse,E01025171,Lancaster 010B,Urban > 10K - Less Sparse,30UHHL0024,Urban >10K - Less Sparse,30UHHL,Westgate,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005230,Lancaster 010,Urban > 10K - Less Sparse,E01025172,Lancaster 010C,Urban > 10K - Less Sparse,30UHHL0003,Urban >10K - Less Sparse,30UHHL,Westgate,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005230,Lancaster 010,Urban > 10K - Less Sparse,E01025172,Lancaster 010C,Urban > 10K - Less Sparse,30UHHL0019,Urban >10K - Less Sparse,30UHHL,Westgate,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005230,Lancaster 010,Urban > 10K - Less Sparse,E01025172,Lancaster 010C,Urban > 10K - Less Sparse,30UHHL0021,Urban >10K - Less Sparse,30UHHL,Westgate,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005230,Lancaster 010,Urban > 10K - Less Sparse,E01025172,Lancaster 010C,Urban > 10K - Less Sparse,30UHHL0022,Urban >10K - Less Sparse,30UHHL,Westgate,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005230,Lancaster 010,Urban > 10K - Less Sparse,E01025172,Lancaster 010C,Urban > 10K - Less Sparse,30UHHL0023,Urban >10K - Less Sparse,30UHHL,Westgate,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005230,Lancaster 010,Urban > 10K - Less Sparse,E01025173,Lancaster 010D,Urban > 10K - Less Sparse,30UHHL0001,Urban >10K - Less Sparse,30UHHL,Westgate,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005230,Lancaster 010,Urban > 10K - Less Sparse,E01025173,Lancaster 010D,Urban > 10K - Less Sparse,30UHHL0004,Urban >10K - Less Sparse,30UHHL,Westgate,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005230,Lancaster 010,Urban > 10K - Less Sparse,E01025173,Lancaster 010D,Urban > 10K - Less Sparse,30UHHL0007,Urban >10K - Less Sparse,30UHHL,Westgate,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005230,Lancaster 010,Urban > 10K - Less Sparse,E01025173,Lancaster 010D,Urban > 10K - Less Sparse,30UHHL0008,Urban >10K - Less Sparse,30UHHL,Westgate,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005230,Lancaster 010,Urban > 10K - Less Sparse,E01025173,Lancaster 010D,Urban > 10K - Less Sparse,30UHHL0011,Urban >10K - Less Sparse,30UHHL,Westgate,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005230,Lancaster 010,Urban > 10K - Less Sparse,E01025173,Lancaster 010D,Urban > 10K - Less Sparse,30UHHL0020,Urban >10K - Less Sparse,30UHHL,Westgate,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025149,Lancaster 011A,Urban > 10K - Less Sparse,30UHHD0001,Urban >10K - Less Sparse,30UHHD,Skerton East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025149,Lancaster 011A,Urban > 10K - Less Sparse,30UHHD0002,Urban >10K - Less Sparse,30UHHD,Skerton East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025149,Lancaster 011A,Urban > 10K - Less Sparse,30UHHD0004,Urban >10K - Less Sparse,30UHHD,Skerton East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025149,Lancaster 011A,Urban > 10K - Less Sparse,30UHHD0005,Urban >10K - Less Sparse,30UHHD,Skerton East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025149,Lancaster 011A,Urban > 10K - Less Sparse,30UHHD0007,Urban >10K - Less Sparse,30UHHD,Skerton East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025149,Lancaster 011A,Urban > 10K - Less Sparse,30UHHD0022,Urban >10K - Less Sparse,30UHHD,Skerton East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025149,Lancaster 011A,Urban > 10K - Less Sparse,30UHHD0023,Urban >10K - Less Sparse,30UHHD,Skerton East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025150,Lancaster 011B,Urban > 10K - Less Sparse,30UHHD0003,Urban >10K - Less Sparse,30UHHD,Skerton East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025150,Lancaster 011B,Urban > 10K - Less Sparse,30UHHD0006,Urban >10K - Less Sparse,30UHHD,Skerton East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025150,Lancaster 011B,Urban > 10K - Less Sparse,30UHHD0008,Urban >10K - Less Sparse,30UHHD,Skerton East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025150,Lancaster 011B,Urban > 10K - Less Sparse,30UHHD0010,Urban >10K - Less Sparse,30UHHD,Skerton East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025150,Lancaster 011B,Urban > 10K - Less Sparse,30UHHD0014,Urban >10K - Less Sparse,30UHHD,Skerton East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025151,Lancaster 011C,Urban > 10K - Less Sparse,30UHHD0009,Urban >10K - Less Sparse,30UHHD,Skerton East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025151,Lancaster 011C,Urban > 10K - Less Sparse,30UHHD0011,Urban >10K - Less Sparse,30UHHD,Skerton East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025151,Lancaster 011C,Urban > 10K - Less Sparse,30UHHD0012,Urban >10K - Less Sparse,30UHHD,Skerton East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025151,Lancaster 011C,Urban > 10K - Less Sparse,30UHHD0013,Urban >10K - Less Sparse,30UHHD,Skerton East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025151,Lancaster 011C,Urban > 10K - Less Sparse,30UHHD0015,Urban >10K - Less Sparse,30UHHD,Skerton East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025151,Lancaster 011C,Urban > 10K - Less Sparse,30UHHD0016,Urban >10K - Less Sparse,30UHHD,Skerton East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025152,Lancaster 011D,Urban > 10K - Less Sparse,30UHHD0017,Urban >10K - Less Sparse,30UHHD,Skerton East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025152,Lancaster 011D,Urban > 10K - Less Sparse,30UHHD0018,Urban >10K - Less Sparse,30UHHD,Skerton East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025152,Lancaster 011D,Urban > 10K - Less Sparse,30UHHD0019,Urban >10K - Less Sparse,30UHHD,Skerton East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025152,Lancaster 011D,Urban > 10K - Less Sparse,30UHHD0020,Urban >10K - Less Sparse,30UHHD,Skerton East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025152,Lancaster 011D,Urban > 10K - Less Sparse,30UHHD0021,Urban >10K - Less Sparse,30UHHD,Skerton East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025154,Lancaster 011E,Urban > 10K - Less Sparse,30UHHE0001,Urban >10K - Less Sparse,30UHHE,Skerton West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025154,Lancaster 011E,Urban > 10K - Less Sparse,30UHHE0008,Urban >10K - Less Sparse,30UHHE,Skerton West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025154,Lancaster 011E,Urban > 10K - Less Sparse,30UHHE0019,Urban >10K - Less Sparse,30UHHE,Skerton West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025154,Lancaster 011E,Urban > 10K - Less Sparse,30UHHE0020,Urban >10K - Less Sparse,30UHHE,Skerton West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005231,Lancaster 011,Urban > 10K - Less Sparse,E01025154,Lancaster 011E,Urban > 10K - Less Sparse,30UHHE0021,Urban >10K - Less Sparse,30UHHE,Skerton West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005232,Lancaster 012,Urban > 10K - Less Sparse,E01025153,Lancaster 012A,Urban > 10K - Less Sparse,30UHHE0002,Urban >10K - Less Sparse,30UHHE,Skerton West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005232,Lancaster 012,Urban > 10K - Less Sparse,E01025153,Lancaster 012A,Urban > 10K - Less Sparse,30UHHE0009,Urban >10K - Less Sparse,30UHHE,Skerton West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005232,Lancaster 012,Urban > 10K - Less Sparse,E01025153,Lancaster 012A,Urban > 10K - Less Sparse,30UHHE0010,Urban >10K - Less Sparse,30UHHE,Skerton West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005232,Lancaster 012,Urban > 10K - Less Sparse,E01025153,Lancaster 012A,Urban > 10K - Less Sparse,30UHHE0018,Urban >10K - Less Sparse,30UHHE,Skerton West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005232,Lancaster 012,Urban > 10K - Less Sparse,E01025155,Lancaster 012B,Urban > 10K - Less Sparse,30UHHE0003,Urban >10K - Less Sparse,30UHHE,Skerton West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005232,Lancaster 012,Urban > 10K - Less Sparse,E01025155,Lancaster 012B,Urban > 10K - Less Sparse,30UHHE0004,Urban >10K - Less Sparse,30UHHE,Skerton West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005232,Lancaster 012,Urban > 10K - Less Sparse,E01025155,Lancaster 012B,Urban > 10K - Less Sparse,30UHHE0005,Urban >10K - Less Sparse,30UHHE,Skerton West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005232,Lancaster 012,Urban > 10K - Less Sparse,E01025155,Lancaster 012B,Urban > 10K - Less Sparse,30UHHE0007,Urban >10K - Less Sparse,30UHHE,Skerton West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005232,Lancaster 012,Urban > 10K - Less Sparse,E01025156,Lancaster 012C,Urban > 10K - Less Sparse,30UHHE0006,Urban >10K - Less Sparse,30UHHE,Skerton West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005232,Lancaster 012,Urban > 10K - Less Sparse,E01025156,Lancaster 012C,Urban > 10K - Less Sparse,30UHHE0012,Urban >10K - Less Sparse,30UHHE,Skerton West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005232,Lancaster 012,Urban > 10K - Less Sparse,E01025156,Lancaster 012C,Urban > 10K - Less Sparse,30UHHE0016,Urban >10K - Less Sparse,30UHHE,Skerton West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005232,Lancaster 012,Urban > 10K - Less Sparse,E01025156,Lancaster 012C,Urban > 10K - Less Sparse,30UHHE0017,Urban >10K - Less Sparse,30UHHE,Skerton West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005232,Lancaster 012,Urban > 10K - Less Sparse,E01025157,Lancaster 012D,Urban > 10K - Less Sparse,30UHHE0011,Urban >10K - Less Sparse,30UHHE,Skerton West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005232,Lancaster 012,Urban > 10K - Less Sparse,E01025157,Lancaster 012D,Urban > 10K - Less Sparse,30UHHE0013,Urban >10K - Less Sparse,30UHHE,Skerton West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005232,Lancaster 012,Urban > 10K - Less Sparse,E01025157,Lancaster 012D,Urban > 10K - Less Sparse,30UHHE0014,Urban >10K - Less Sparse,30UHHE,Skerton West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005232,Lancaster 012,Urban > 10K - Less Sparse,E01025157,Lancaster 012D,Urban > 10K - Less Sparse,30UHHE0015,Urban >10K - Less Sparse,30UHHE,Skerton West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005232,Lancaster 012,Urban > 10K - Less Sparse,E01025157,Lancaster 012D,Urban > 10K - Less Sparse,30UHHE0022,Urban >10K - Less Sparse,30UHHE,Skerton West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005233,Lancaster 013,Urban > 10K - Less Sparse,E01025091,Lancaster 013A,Urban > 10K - Less Sparse,30UHGJ0006,Urban >10K - Less Sparse,30UHGJ,Bulk,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005233,Lancaster 013,Urban > 10K - Less Sparse,E01025091,Lancaster 013A,Urban > 10K - Less Sparse,30UHGJ0007,Urban >10K - Less Sparse,30UHGJ,Bulk,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005233,Lancaster 013,Urban > 10K - Less Sparse,E01025091,Lancaster 013A,Urban > 10K - Less Sparse,30UHGJ0008,Urban >10K - Less Sparse,30UHGJ,Bulk,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005233,Lancaster 013,Urban > 10K - Less Sparse,E01025091,Lancaster 013A,Urban > 10K - Less Sparse,30UHGJ0009,Urban >10K - Less Sparse,30UHGJ,Bulk,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005233,Lancaster 013,Urban > 10K - Less Sparse,E01025091,Lancaster 013A,Urban > 10K - Less Sparse,30UHGJ0011,Urban >10K - Less Sparse,30UHGJ,Bulk,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005233,Lancaster 013,Urban > 10K - Less Sparse,E01025092,Lancaster 013B,Urban > 10K - Less Sparse,30UHGJ0001,Urban >10K - Less Sparse,30UHGJ,Bulk,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005233,Lancaster 013,Urban > 10K - Less Sparse,E01025092,Lancaster 013B,Urban > 10K - Less Sparse,30UHGJ0003,Urban >10K - Less Sparse,30UHGJ,Bulk,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005233,Lancaster 013,Urban > 10K - Less Sparse,E01025092,Lancaster 013B,Urban > 10K - Less Sparse,30UHGJ0004,Urban >10K - Less Sparse,30UHGJ,Bulk,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005233,Lancaster 013,Urban > 10K - Less Sparse,E01025092,Lancaster 013B,Urban > 10K - Less Sparse,30UHGJ0005,Urban >10K - Less Sparse,30UHGJ,Bulk,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005233,Lancaster 013,Urban > 10K - Less Sparse,E01025095,Lancaster 013C,Urban > 10K - Less Sparse,30UHGJ0013,Town and Fringe - Less Sparse,30UHGJ,Bulk,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005233,Lancaster 013,Urban > 10K - Less Sparse,E01025095,Lancaster 013C,Urban > 10K - Less Sparse,30UHGJ0016,Urban >10K - Less Sparse,30UHGJ,Bulk,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005233,Lancaster 013,Urban > 10K - Less Sparse,E01025095,Lancaster 013C,Urban > 10K - Less Sparse,30UHGJ0020,Urban >10K - Less Sparse,30UHGJ,Bulk,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005233,Lancaster 013,Urban > 10K - Less Sparse,E01025095,Lancaster 013C,Urban > 10K - Less Sparse,30UHGJ0021,Urban >10K - Less Sparse,30UHGJ,Bulk,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005233,Lancaster 013,Urban > 10K - Less Sparse,E01025126,Lancaster 013D,Urban > 10K - Less Sparse,30UHGU0003,Hamlet & Isolated Dwellings - Less Sparse,30UHGU,John O`Gaunt,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005233,Lancaster 013,Urban > 10K - Less Sparse,E01025126,Lancaster 013D,Urban > 10K - Less Sparse,30UHGU0006,Urban >10K - Less Sparse,30UHGU,John O`Gaunt,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005233,Lancaster 013,Urban > 10K - Less Sparse,E01025126,Lancaster 013D,Urban > 10K - Less Sparse,30UHGU0012,Urban >10K - Less Sparse,30UHGU,John O`Gaunt,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005233,Lancaster 013,Urban > 10K - Less Sparse,E01025126,Lancaster 013D,Urban > 10K - Less Sparse,30UHGU0013,Urban >10K - Less Sparse,30UHGU,John O`Gaunt,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005233,Lancaster 013,Urban > 10K - Less Sparse,E01025126,Lancaster 013D,Urban > 10K - Less Sparse,30UHGU0015,Urban >10K - Less Sparse,30UHGU,John O`Gaunt,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005234,Lancaster 014,Urban > 10K - Less Sparse,E01025093,Lancaster 014A,Urban > 10K - Less Sparse,30UHGJ0010,Urban >10K - Less Sparse,30UHGJ,Bulk,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005234,Lancaster 014,Urban > 10K - Less Sparse,E01025093,Lancaster 014A,Urban > 10K - Less Sparse,30UHGJ0012,Urban >10K - Less Sparse,30UHGJ,Bulk,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005234,Lancaster 014,Urban > 10K - Less Sparse,E01025093,Lancaster 014A,Urban > 10K - Less Sparse,30UHGJ0014,Urban >10K - Less Sparse,30UHGJ,Bulk,Urban > 10k - Less Sparse
